order_id,customer_id,product_id,order_date,ship_date,region,ship_mode,quantity,unit_price,discount,sales_amount
ORD000843,CUST00397,PROD0009,07-08-2022,13-08-2022,Asia Pacific,Same Day,6,232.46,0.15,1185.55
ORD002556,CUST00689,PROD0076,27-05-2023,29-05-2023,Asia Pacific,Standard Class,7,393.52,0.2,2203.71
ORD002548,CUST00850,PROD0066,27-08-2022,03-09-2022,Asia Pacific,Same Day,8,339.91,0.2,2175.42
ORD003046,CUST00555,PROD0009,27-06-2024,01-07-2024,Latin America,Standard Class,2,232.46,0.2,371.94
ORD002127,CUST00431,PROD0096,19-02-2024,21-02-2024,North America,Standard Class,9,343.31,0,3089.79
ORD000481,CUST00094,PROD0042,08-06-2022,13-06-2022,Europe,Standard Class,7,48.23,0,337.61
ORD002571,CUST00283,PROD0095,31-12-2023,05-01-2024,Latin America,Second Class,6,247.15,0,1482.9
ORD000961,CUST00079,PROD0053,10-07-2022,17-07-2022,Europe,Standard Class,7,457.67,0.1,2883.32
ORD000426,CUST00165,PROD0029,19-09-2024,22-09-2024,Europe,Standard Class,9,159.41,0,1434.69
ORD001982,CUST00398,PROD0056,10-09-2023,11-09-2023,North America,Second Class,3,35.09,0,105.27
ORD000588,CUST00871,PROD0078,16-08-2024,19-08-2024,Latin America,Standard Class,9,324.59,0.1,2629.18
ORD002086,CUST00401,PROD0079,16-05-2023,17-05-2023,Europe,Standard Class,1,301.9,0.15,256.61
ORD001073,CUST00568,PROD0031,15-11-2023,17-11-2023,Europe,Standard Class,5,51.38,0.15,218.37
ORD002640,CUST00574,PROD0016,17-12-2024,22-12-2024,North America,Standard Class,2,100.98,0,201.96
ORD002598,CUST00888,PROD0045,01-06-2023,03-06-2023,North America,Second Class,3,62.78,0,188.34
ORD000670,CUST00325,PROD0098,10-09-2023,15-09-2023,Latin America,Second Class,4,365.96,0.1,1317.46
ORD002090,CUST00787,PROD0038,06-05-2024,07-05-2024,Asia Pacific,Standard Class,9,197,0,1773
ORD001230,CUST00475,PROD0072,26-09-2023,28-09-2023,Latin America,Second Class,4,380.44,0.05,1445.67
ORD002149,CUST00176,PROD0015,18-08-2023,19-08-2023,North America,Second Class,1,208.86,0.05,198.42
ORD003030,CUST00524,PROD0112,01-06-2022,04-06-2022,Asia Pacific,Standard Class,2,229.22,0.1,412.6
ORD001290,CUST00117,PROD0037,02-04-2024,04-04-2024,Europe,Same Day,4,517.48,0,2069.92
ORD003057,CUST00917,PROD0004,29-03-2024,02-04-2024,Europe,Standard Class,8,503.13,0.2,3220.03
ORD003199,CUST00569,PROD0116,04-04-2022,07-04-2022,Europe,Standard Class,3,155.74,0.15,397.14
ORD002467,CUST00079,PROD0092,17-02-2022,24-02-2022,Asia Pacific,Standard Class,1,119.48,0,119.48
ORD001743,CUST00604,PROD0090,31-12-2024,01-01-2025,North America,Standard Class,2,309.43,0.05,587.92
ORD002014,CUST00052,PROD0019,01-09-2024,04-09-2024,Europe,Standard Class,1,277.53,0.1,249.78
ORD000915,CUST00122,PROD0017,18-06-2022,20-06-2022,Europe,Standard Class,8,257.88,0,2063.04
ORD002590,CUST00553,PROD0047,24-08-2023,28-08-2023,Europe,Standard Class,6,41.92,0,251.52
ORD002937,CUST00470,PROD0018,04-05-2022,06-05-2022,Asia Pacific,Standard Class,4,43.23,0.1,155.63
ORD003117,CUST00835,PROD0031,03-08-2022,05-08-2022,Europe,Second Class,4,51.38,,184.97
ORD000495,CUST00412,PROD0004,23-09-2022,25-09-2022,Asia Pacific,First Class,10,503.13,0,5031.3
ORD001628,CUST00114,PROD0012,25-01-2022,01-02-2022,Asia Pacific,Standard Class,10,250.39,0.2,2003.12
ORD002449,CUST00570,PROD0016,27-10-2022,01-11-2022,Europe,Second Class,5,100.98,0,504.9
ORD000622,CUST00146,PROD0052,06-11-2024,09-11-2024,Europe,First Class,3,524.08,0.05,1493.63
ORD001186,CUST00591,PROD0068,08-08-2023,13-08-2023,Latin America,Second Class,2,147.64,0,295.28
ORD000848,CUST00399,PROD0011,19-03-2022,25-03-2022,Latin America,First Class,7,168.15,0,1177.05
ORD000899,CUST00104,PROD0077,03-09-2022,06-09-2022,Latin America,Standard Class,5,19.56,0.1,88.02
ORD001237,CUST00019,PROD0097,09-11-2023,11-11-2023,North America,Standard Class,6,497.68,0,2986.08
ORD002575,CUST00717,PROD0075,30-12-2024,02-01-2025,North America,Second Class,7,112.08,0,784.56
ORD001325,CUST00373,PROD0071,29-12-2023,,Latin America,Second Class,6,567.98,0.2,2726.3
ORD002737,CUST00391,PROD0105,12-12-2023,14-12-2023,Latin America,Standard Class,6,492.55,0.1,2659.77
ORD002258,CUST00835,PROD0065,30-04-2022,02-05-2022,North America,Standard Class,4,47.55,0.2,152.16
ORD002203,CUST00240,PROD0111,19-05-2024,26-05-2024,North America,First Class,7,87.33,0.2,489.05
ORD000793,CUST00248,PROD0114,23-10-2023,28-10-2023,Latin America,Standard Class,10,320.6,0.1,2885.4
ORD000780,CUST00399,PROD0018,25-05-2022,29-05-2022,Asia Pacific,First Class,4,43.23,0,172.92
ORD002164,CUST00651,PROD0087,03-05-2023,04-05-2023,Europe,Standard Class,10,563.97,0.1,5075.73
ORD001500,CUST00218,PROD0018,01-02-2023,03-02-2023,Asia Pacific,Standard Class,10,43.23,0,432.3
ORD000374,CUST00451,PROD0092,11-01-2022,18-01-2022,North America,Second Class,6,119.48,0,716.88
ORD000261,CUST00893,PROD0107,04-12-2023,08-12-2023,North America,Second Class,2,565.5,0.15,961.35
ORD000476,CUST00055,PROD0115,31-10-2023,02-11-2023,North America,First Class,9,264.42,0.15,2022.81
ORD002606,CUST00580,PROD0046,28-09-2023,02-10-2023,North America,First Class,4,156.09,0.1,561.92
ORD001227,CUST00134,PROD0113,03-04-2022,04-04-2022,North America,Second Class,6,270.53,0,1623.18
ORD002535,CUST00243,PROD0105,10-12-2023,16-12-2023,Latin America,Second Class,1,492.55,0.2,394.04
ORD000149,CUST00497,PROD0032,15-11-2023,20-11-2023,Europe,Standard Class,1,48.7,0.1,43.83
ORD000052,CUST00022,PROD0065,17-02-2022,22-02-2022,Europe,Second Class,3,47.55,0,142.65
ORD002567,CUST00728,PROD0116,08-06-2022,10-06-2022,North America,Same Day,3,155.74,0.1,420.5
ORD000750,CUST00378,PROD0107,01-11-2024,05-11-2024,Latin America,Standard Class,1,565.5,0,565.5
ORD001362,CUST00110,PROD0061,01-06-2023,02-06-2023,Latin America,Second Class,6,546.36,0.1,2950.34
ORD000237,CUST00419,PROD0094,04-06-2024,11-06-2024,North America,Standard Class,10,585.09,0.2,4680.72
ORD001479,CUST00400,PROD0063,08-12-2024,12-12-2024,Asia Pacific,Second Class,7,219.88,0,1539.16
ORD002955,CUST00119,PROD0062,10-06-2022,14-06-2022,North America,First Class,8,41.13,0.15,279.68
ORD000554,CUST00642,PROD0015,01-04-2024,02-04-2024,Latin America,Standard Class,6,208.86,0.2,1002.53
ORD002486,CUST00878,PROD0057,16-11-2024,22-11-2024,Asia Pacific,Same Day,2,224.76,0.2,359.62
ORD001903,CUST00454,PROD0001,27-05-2024,29-05-2024,Latin America,Standard Class,5,276.1,0.2,1104.4
ORD000154,CUST00221,PROD0067,25-01-2024,31-01-2024,Europe,Standard Class,9,40.64,0,365.76
ORD002792,CUST00572,PROD0018,01-10-2023,08-10-2023,Europe,Standard Class,7,43.23,0.1,272.35
ORD002341,CUST00505,PROD0081,26-05-2022,28-05-2022,Latin America,Standard Class,6,29.84,0,179.04
ORD002490,CUST00548,PROD0107,27-10-2024,01-11-2024,Europe,Standard Class,7,565.5,0.1,3562.65
ORD002087,CUST00860,PROD0015,13-09-2024,19-09-2024,North America,Standard Class,4,208.86,0.05,793.67
ORD001756,CUST00701,PROD0100,26-04-2022,02-05-2022,North America,Standard Class,2,160.34,0.1,288.61
ORD001704,CUST00107,PROD0094,06-03-2024,11-03-2024,Europe,Standard Class,3,585.09,0,1755.27
ORD000647,CUST00696,PROD0115,11-03-2022,18-03-2022,Asia Pacific,Same Day,2,264.42,0.2,423.07
ORD002845,CUST00434,PROD0021,23-01-2023,28-01-2023,North America,Same Day,2,563.08,0,1126.16
ORD000464,CUST00234,PROD0092,13-04-2023,15-04-2023,Europe,Standard Class,6,119.48,0,716.88
ORD000729,CUST00273,PROD0067,21-02-2024,27-02-2024,Latin America,First Class,8,40.64,0.15,276.35
ORD002458,CUST00564,PROD0006,14-04-2023,19-04-2023,Europe,Standard Class,10,111.99,0,1119.9
ORD002559,CUST00676,PROD0067,28-04-2024,29-04-2024,Asia Pacific,Second Class,2,40.64,0,81.28
ORD001987,CUST00804,PROD0088,05-06-2024,08-06-2024,Europe,Standard Class,8,409.08,,2945.38
ORD000569,CUST00408,PROD0110,23-12-2022,24-12-2022,North America,Standard Class,2,453.31,0,906.62
ORD001282,CUST00774,PROD0042,26-03-2023,28-03-2023,Latin America,Standard Class,4,48.23,0,192.92
ORD002747,CUST00306,PROD0105,02-12-2022,05-12-2022,Asia Pacific,First Class,3,492.55,0.15,1256
ORD001018,CUST00745,PROD0082,01-04-2024,07-04-2024,Europe,Second Class,4,542.12,0.05,2060.06
ORD000345,CUST00648,PROD0008,25-10-2022,31-10-2022,Asia Pacific,Second Class,6,508.54,0.15,2593.55
ORD002794,CUST00145,PROD0029,21-06-2022,22-06-2022,North America,Standard Class,8,159.41,0,1275.28
ORD001102,CUST00417,PROD0098,22-12-2023,28-12-2023,Latin America,Standard Class,3,365.96,0,1097.88
ORD002499,CUST00140,PROD0091,22-11-2023,27-11-2023,Europe,Standard Class,7,595.15,0,4166.05
ORD000526,CUST00682,PROD0095,17-08-2022,21-08-2022,North America,Standard Class,2,247.15,0.1,444.87
ORD002136,CUST00576,PROD0018,07-06-2023,11-06-2023,Asia Pacific,Second Class,3,43.23,0.1,116.72
ORD002862,CUST00895,PROD0071,21-05-2024,26-05-2024,Europe,Standard Class,4,567.98,0.1,2044.73
ORD000161,CUST00123,PROD0009,24-12-2022,30-12-2022,Europe,Standard Class,9,232.46,,1882.93
ORD001760,CUST00313,PROD0019,22-01-2024,26-01-2024,North America,Standard Class,6,277.53,0.05,1581.92
ORD003140,CUST00946,PROD0064,22-06-2022,27-06-2022,Europe,Second Class,9,562.27,0.1,4554.39
ORD000801,CUST00914,PROD0047,29-08-2022,30-08-2022,Asia Pacific,Second Class,1,41.92,0,41.92
ORD001699,CUST00456,PROD0044,24-10-2022,29-10-2022,North America,Standard Class,3,112.46,0.2,269.9
ORD002505,CUST00908,PROD0096,31-12-2022,06-01-2023,Europe,Second Class,5,343.31,0.05,1630.72
ORD002725,CUST00349,PROD0107,21-04-2023,25-04-2023,Europe,Standard Class,2,565.5,0.05,1074.45
ORD001350,CUST00651,PROD0011,21-08-2022,25-08-2022,Latin America,Same Day,7,168.15,0,1177.05
ORD000907,CUST00609,PROD0104,09-07-2024,11-07-2024,North America,Standard Class,6,256.59,0,1539.54
ORD002897,CUST00798,PROD0062,09-02-2023,15-02-2023,Latin America,Second Class,6,41.13,0,246.78
ORD002013,CUST00216,PROD0044,01-02-2023,05-02-2023,North America,Standard Class,4,112.46,0.05,427.35
ORD000712,CUST00481,PROD0014,31-10-2022,04-11-2022,Asia Pacific,Second Class,2,6.03,0,12.06
ORD001997,CUST00007,PROD0102,30-01-2023,31-01-2023,Asia Pacific,Standard Class,3,86.56,0.15,220.73
ORD002589,CUST00966,PROD0090,23-05-2023,30-05-2023,Europe,Same Day,5,309.43,0.2,1237.72
ORD002180,CUST00186,PROD0110,27-02-2024,03-03-2024,North America,Second Class,5,453.31,0.1,2039.9
ORD001444,CUST00747,PROD0068,16-08-2024,22-08-2024,Asia Pacific,Same Day,6,147.64,0.15,752.96
ORD001596,CUST00553,PROD0068,12-09-2023,18-09-2023,Europe,Standard Class,4,147.64,0.05,561.03
ORD002387,CUST00475,PROD0113,03-03-2023,07-03-2023,Asia Pacific,Same Day,10,270.53,0.15,2299.5
ORD000933,CUST00046,PROD0070,14-07-2024,15-07-2024,Europe,Standard Class,6,289.02,0,1734.12
ORD000121,CUST00544,PROD0031,14-08-2024,15-08-2024,Europe,Second Class,2,51.38,0,102.76
ORD001225,CUST00281,PROD0064,09-04-2024,14-04-2024,Europe,Second Class,5,562.27,0.05,2670.78
ORD002578,CUST00932,PROD0093,05-07-2022,10-07-2022,North America,Same Day,9,189.38,0.15,1448.76
ORD001147,CUST00479,PROD0061,19-08-2024,23-08-2024,Asia Pacific,Second Class,4,546.36,0.15,1857.62
ORD002055,CUST00571,PROD0015,08-09-2022,14-09-2022,Latin America,Second Class,10,208.86,0,2088.6
ORD000246,CUST00299,PROD0007,08-09-2022,10-09-2022,North America,Standard Class,9,157,0.15,1201.05
ORD002148,CUST00968,PROD0027,24-10-2022,30-10-2022,Asia Pacific,Standard Class,1,152.85,0,152.85
ORD000030,CUST00357,PROD0091,24-11-2023,27-11-2023,North America,First Class,8,595.15,0,4761.2
ORD002210,CUST00922,PROD0059,11-12-2024,17-12-2024,Asia Pacific,Second Class,,278.67,0,1672.02
ORD000213,CUST00052,PROD0023,16-07-2022,19-07-2022,North America,Standard Class,9,454.27,0,4088.43
ORD002668,CUST00195,PROD0005,09-11-2024,10-11-2024,Asia Pacific,Standard Class,3,410.11,0,1230.33
ORD000184,CUST00289,PROD0062,14-05-2022,20-05-2022,Europe,Second Class,3,41.13,0.2,98.71
ORD000532,CUST00585,PROD0096,08-01-2022,14-01-2022,Asia Pacific,Standard Class,1,343.31,0.15,291.81
ORD002269,CUST00015,PROD0024,28-02-2024,04-03-2024,Latin America,Standard Class,9,261.68,0.2,1884.1
ORD002616,CUST00540,PROD0079,15-11-2024,22-11-2024,Latin America,Second Class,5,301.9,0.05,1434.02
ORD001858,CUST00724,PROD0093,31-12-2024,05-01-2025,North America,Same Day,8,189.38,0.15,1287.78
ORD002990,CUST00719,PROD0116,30-05-2023,05-06-2023,Europe,Standard Class,2,155.74,0,311.48
ORD001603,CUST00725,PROD0039,10-10-2024,17-10-2024,North America,Second Class,9,498.11,0,4482.99
ORD002545,CUST00853,PROD0063,03-09-2024,05-09-2024,Latin America,Standard Class,5,219.88,0.15,934.49
ORD001354,CUST00274,PROD0110,11-04-2023,17-04-2023,Latin America,Standard Class,4,453.31,0,1813.24
ORD000916,CUST00200,PROD0046,31-01-2023,05-02-2023,Latin America,Standard Class,7,156.09,0,1092.63
ORD000504,CUST00944,PROD0072,11-06-2024,16-06-2024,Europe,Standard Class,8,380.44,0,3043.52
ORD000936,CUST00557,PROD0030,14-10-2024,20-10-2024,North America,Second Class,10,360.73,0,3607.3
ORD001869,CUST00127,PROD0005,18-03-2023,25-03-2023,Europe,Standard Class,4,410.11,0,1640.44
ORD001204,CUST00517,PROD0060,07-07-2022,10-07-2022,Latin America,Second Class,5,245.79,0,1228.95
ORD002450,CUST00652,PROD0013,12-01-2023,17-01-2023,Latin America,Second Class,7,142.31,0.2,796.94
ORD000847,CUST01000,PROD0066,14-05-2023,18-05-2023,Latin America,Standard Class,3,339.91,0,1019.73
ORD000644,CUST00791,PROD0087,26-11-2023,30-11-2023,North America,,10,563.97,0.05,5357.72
ORD000247,CUST00014,PROD0042,06-11-2023,07-11-2023,Europe,Standard Class,5,48.23,0,241.15
ORD000428,CUST00828,PROD0064,05-04-2023,09-04-2023,North America,,8,562.27,0.2,3598.53
ORD000276,CUST00045,PROD0072,16-11-2023,20-11-2023,Europe,Second Class,6,380.44,0.05,2168.51
ORD002547,CUST00998,PROD0019,03-11-2023,04-11-2023,Asia Pacific,Standard Class,1,277.53,0.2,222.02
ORD001823,CUST00170,PROD0075,29-08-2022,01-09-2022,Europe,First Class,5,112.08,0.05,532.38
ORD003081,CUST00618,PROD0110,24-09-2024,27-09-2024,North America,Standard Class,1,453.31,0.05,430.64
ORD003195,CUST00781,PROD0017,28-07-2024,03-08-2024,Asia Pacific,Same Day,4,257.88,0,1031.52
ORD000411,CUST00959,PROD0020,18-10-2022,23-10-2022,Europe,Standard Class,3,391.71,0,1175.13
ORD000338,CUST00764,PROD0071,08-05-2024,13-05-2024,Latin America,Standard Class,6,567.98,0,3407.88
ORD000674,CUST00522,PROD0105,02-06-2023,06-06-2023,North America,Second Class,10,492.55,0,4925.5
ORD000456,CUST00755,PROD0046,27-05-2023,03-06-2023,,Standard Class,1,156.09,0.05,148.29
ORD002532,CUST00293,PROD0086,28-09-2022,29-09-2022,Latin America,Second Class,8,118.96,0.15,808.93
ORD000232,CUST00894,PROD0109,11-10-2022,18-10-2022,North America,Second Class,4,15.42,0.15,52.43
ORD002597,CUST00787,PROD0116,18-07-2022,21-07-2022,Europe,Standard Class,10,155.74,0.05,1479.53
ORD001805,CUST00549,PROD0012,19-05-2024,21-05-2024,Latin America,Standard Class,,250.39,0,2253.51
ORD001380,CUST00876,PROD0046,18-10-2024,23-10-2024,North America,Second Class,7,156.09,0.05,1038
ORD001905,CUST00713,PROD0021,27-08-2022,30-08-2022,Latin America,Standard Class,2,563.08,0.15,957.24
ORD002871,CUST00651,PROD0058,19-09-2022,24-09-2022,North America,Standard Class,1,265.81,0.2,212.65
ORD001428,CUST00923,PROD0015,09-02-2022,11-02-2022,Europe,First Class,9,208.86,0,1879.74
ORD001510,CUST00259,PROD0102,20-05-2022,26-05-2022,Asia Pacific,Second Class,8,86.56,0,692.48
ORD001746,CUST00668,PROD0033,02-04-2022,04-04-2022,North America,Second Class,6,336.59,0.15,1716.61
ORD001945,CUST00909,PROD0116,31-10-2022,01-11-2022,Latin America,Second Class,10,155.74,0,1557.4
ORD003107,CUST00711,PROD0107,22-09-2023,26-09-2023,Europe,Standard Class,6,565.5,0.2,2714.4
ORD001394,CUST00751,PROD0022,01-09-2022,03-09-2022,Latin America,Standard Class,4,390.44,0,1561.76
ORD000733,CUST00441,PROD0097,11-03-2024,17-03-2024,North America,Standard Class,3,497.68,0,1493.04
ORD000718,CUST00178,PROD0060,06-04-2024,08-04-2024,Latin America,Second Class,3,245.79,0,737.37
ORD001975,CUST00121,PROD0062,02-09-2023,03-09-2023,Europe,First Class,7,41.13,0.05,273.51
ORD002236,CUST00237,PROD0067,10-04-2023,13-04-2023,Europe,First Class,1,40.64,0.05,38.61
ORD002198,CUST00020,PROD0027,01-01-2024,06-01-2024,Europe,,9,152.85,0.15,1169.3
ORD001672,CUST00654,PROD0074,17-01-2023,18-01-2023,Latin America,First Class,8,76.23,0,609.84
ORD001985,CUST00802,PROD0087,29-08-2022,04-09-2022,North America,Second Class,1,563.97,0,563.97
ORD003077,CUST00912,PROD0015,08-06-2022,11-06-2022,Asia Pacific,Standard Class,4,208.86,0,835.44
ORD002530,CUST00275,PROD0103,03-02-2022,09-02-2022,Latin America,Standard Class,7,350.94,0.05,2333.75
ORD001202,CUST00572,PROD0066,26-05-2024,29-05-2024,Latin America,Standard Class,3,339.91,0.15,866.77
ORD000788,CUST00506,PROD0032,21-10-2024,22-10-2024,North America,Standard Class,5,48.7,0,243.5
ORD000164,CUST00580,PROD0086,25-06-2024,01-07-2024,Asia Pacific,Second Class,,118.96,0.1,642.38
ORD003146,CUST00148,PROD0053,23-08-2024,28-08-2024,Europe,Standard Class,10,457.67,0,4576.7
ORD002274,CUST00288,PROD0109,09-09-2024,,North America,First Class,5,15.42,0,77.1
ORD001424,CUST00620,PROD0105,14-12-2023,19-12-2023,Asia Pacific,First Class,8,492.55,0.05,3743.38
ORD000007,CUST00603,PROD0048,09-09-2023,15-09-2023,Asia Pacific,Standard Class,2,164.65,0.2,263.44
ORD002335,CUST00282,PROD0087,17-01-2024,21-01-2024,Asia Pacific,Standard Class,5,563.97,0.05,2678.86
ORD003189,CUST00593,PROD0060,27-06-2024,03-07-2024,Latin America,First Class,3,245.79,0,737.37
ORD002397,CUST00417,PROD0091,21-02-2022,27-02-2022,Latin America,Standard Class,3,595.15,0,1785.45
ORD000760,CUST00859,PROD0032,22-10-2023,29-10-2023,Asia Pacific,Same Day,3,48.7,0.15,124.19
ORD000581,CUST00080,PROD0081,12-10-2023,17-10-2023,North America,Standard Class,2,29.84,0,59.68
ORD002516,CUST00189,PROD0066,14-11-2024,21-11-2024,Asia Pacific,Standard Class,10,339.91,0.2,2719.28
ORD000620,CUST00947,PROD0051,06-07-2024,07-07-2024,Europe,Standard Class,1,222.91,0,222.91
ORD000987,CUST00531,PROD0102,05-02-2024,12-02-2024,Asia Pacific,Standard Class,7,86.56,0.05,575.62
ORD000088,CUST00935,PROD0068,23-05-2024,30-05-2024,Asia Pacific,Standard Class,6,147.64,0.15,752.96
ORD000856,CUST00794,PROD0077,27-11-2022,29-11-2022,Europe,Second Class,10,19.56,0.2,156.48
ORD001094,CUST00932,PROD0002,28-09-2023,05-10-2023,Latin America,Standard Class,7,368.56,0.1,2321.93
ORD000893,CUST00342,PROD0075,19-05-2023,21-05-2023,Europe,Second Class,7,112.08,0.05,745.33
ORD002646,CUST00777,PROD0082,02-01-2022,07-01-2022,North America,Second Class,4,542.12,0,2168.48
ORD002946,CUST00285,PROD0009,26-04-2023,30-04-2023,North America,Standard Class,9,232.46,0.05,1987.53
ORD001951,CUST00577,PROD0005,06-05-2024,12-05-2024,Asia Pacific,Standard Class,7,410.11,0,2870.77
ORD001815,CUST00881,PROD0004,14-05-2022,21-05-2022,Asia Pacific,Standard Class,7,503.13,0,3521.91
ORD001832,CUST00915,PROD0071,27-04-2023,28-04-2023,Latin America,Standard Class,9,567.98,0.05,4856.23
ORD000190,CUST00096,PROD0075,23-12-2024,30-12-2024,Latin America,Standard Class,7,112.08,0.2,627.65
ORD002841,CUST00901,PROD0078,08-06-2023,13-06-2023,Asia Pacific,Second Class,8,324.59,0,2596.72
ORD002894,CUST00570,PROD0069,01-12-2024,08-12-2024,Asia Pacific,Same Day,7,519.47,0.05,3454.48
ORD001639,CUST00663,PROD0032,11-10-2023,17-10-2023,,Standard Class,3,48.7,0,146.1
ORD000972,CUST00486,PROD0021,19-03-2024,25-03-2024,Asia Pacific,Same Day,4,563.08,0.1,2027.09
ORD002336,CUST00594,PROD0025,18-07-2024,23-07-2024,North America,Standard Class,7,109.89,0.2,615.38
ORD000727,CUST00771,PROD0096,08-04-2024,12-04-2024,Asia Pacific,First Class,9,343.31,0.1,2780.81
ORD002674,CUST00038,PROD0103,28-05-2024,02-06-2024,Latin America,Same Day,10,350.94,0,3509.4
ORD002066,CUST00851,PROD0023,15-12-2022,21-12-2022,Latin America,Second Class,1,454.27,0.15,386.13
ORD001133,CUST00881,PROD0037,06-08-2023,07-08-2023,North America,First Class,4,517.48,0,2069.92
ORD000923,CUST00028,PROD0092,08-01-2023,12-01-2023,Latin America,Standard Class,6,119.48,0,716.88
ORD000066,CUST00143,PROD0044,17-11-2022,22-11-2022,Latin America,Second Class,5,112.46,0.2,449.84
ORD002522,CUST00949,PROD0041,15-10-2022,21-10-2022,North America,Standard Class,9,204.65,0.1,1657.67
ORD000531,CUST00656,PROD0066,15-11-2022,18-11-2022,Asia Pacific,Standard Class,3,339.91,0.1,917.76
ORD001901,CUST00484,PROD0080,02-02-2024,07-02-2024,Europe,Standard Class,6,91.3,0.05,520.41
ORD000170,CUST00067,PROD0104,01-05-2022,07-05-2022,Asia Pacific,Standard Class,2,256.59,0.15,436.2
ORD000376,CUST00134,PROD0014,17-04-2023,19-04-2023,North America,Standard Class,2,6.03,0,12.06
ORD002238,CUST00272,PROD0029,17-03-2022,18-03-2022,Asia Pacific,Second Class,4,159.41,0,637.64
ORD000055,CUST00261,PROD0096,01-05-2023,06-05-2023,Asia Pacific,Standard Class,3,343.31,0,1029.93
ORD002604,CUST00041,PROD0008,18-10-2023,20-10-2023,North America,Standard Class,10,508.54,0.15,4322.59
ORD001361,CUST00976,PROD0088,12-10-2023,19-10-2023,Asia Pacific,Standard Class,7,409.08,0,2863.56
ORD002256,CUST00400,PROD0066,13-09-2024,16-09-2024,Latin America,Standard Class,7,339.91,0.2,1903.5
ORD001351,CUST00899,PROD0083,30-08-2022,31-08-2022,Latin America,Standard Class,8,14.31,0,114.48
